measurement_id,trial_id,strategy,liquid,liquid_name,volume_target_ml,volume_target_ul,volume_measured_ml,volume_measured_ul,duration_s,timestamp,replicate_id,deviation_individual_pct,experiment_type,experiment_folder,experiment_timestamp,aspirate_speed,dispense_speed,overaspirate_vol,aspirate_wait_time,dispense_wait_time,pre_asp_air_vol,post_asp_air_vol,blowout_vol,retract_speed,asp_disp_cycles,post_retract_wait_time
measurement_1772664845389759_1,trial_104,optimization,DMSO,DMSO,0.002,2.0,0.0025272727272739,2.5272727272739424,18.979173899977468,1772664845.3897595,1,26.363636363697125,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.086,0.0,0.221,5.0,,0.0
measurement_1772664866575510_1,trial_105,optimization,DMSO,DMSO,0.002,2.0,0.0001818181818193,0.1818181818193729,19.25332950009033,1772664866.5755107,1,90.90909090903136,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0013,0.9,1.5,0.146,0.0,0.247,5.0,,0.0
measurement_1772664886573736_1,trial_106,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545478,2.4545454545478083,18.084265199955556,1772664886.5737362,1,22.727272727390403,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.048,0.0,0.194,5.0,,0.0
measurement_1772664907379244_1,trial_107,optimization,DMSO,DMSO,0.002,2.0,9.090909090887904e-05,0.090909090908879,18.71119419997558,1772664907.379244,1,95.45454545455604,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.118,0.0,0.154,5.0,,0.0
measurement_1772664928190405_1,trial_108,optimization,DMSO,DMSO,0.002,2.0,0.00227272727273,2.27272727273005,19.154714800068177,1772664928.1904051,1,13.636363636502496,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.067,0.0,0.269,5.0,,0.0
measurement_1772664948972223_1,trial_109,optimization,DMSO,DMSO,0.002,2.0,0.00227272727273,2.27272727273005,19.05415079998784,1772664948.9722233,1,13.636363636502496,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.098,0.0,0.282,5.0,,0.0
measurement_1772664970175236_1,trial_110,optimization,DMSO,DMSO,0.002,2.0,0.0027272727272728,2.72727272727283,19.378277600044385,1772664970.1752367,1,36.36363636364151,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.083,0.0,0.3,5.0,,0.0
measurement_1772664990789077_1,trial_111,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636373,2.3636363636373146,18.574480299954303,1772664990.7890778,1,18.181818181865715,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.076,0.0,0.244,5.0,,0.0
measurement_1772665010572084_1,trial_112,optimization,DMSO,DMSO,0.002,2.0,0.0026000000000016,2.600000000001692,17.63943800004199,1772665010.5720844,1,30.000000000084583,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.067,0.0,0.168,5.0,,0.0
measurement_1772665031174988_1,trial_113,optimization,DMSO,DMSO,0.002,2.0,0.0027272727272728,2.72727272727283,18.72678949998226,1772665031.1749885,1,36.36363636364151,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.034,0.0,0.269,5.0,,0.0
measurement_1772665049587650_1,trial_114,optimization,DMSO,DMSO,0.002,2.0,0.0027272727272744,2.7272727272744453,16.357383199967444,1772665049.5876508,1,36.36363636372226,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.02,0.0,0.115,5.0,,0.0
measurement_1772665069371574_1,trial_115,optimization,DMSO,DMSO,0.002,2.0,9.09090909104939e-05,0.0909090909104939,18.09018009994179,1772665069.3715742,1,95.45454545447532,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.098,0.0,0.158,5.0,,0.0
measurement_1772665089172305_1,trial_116,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545478,2.4545454545478083,17.943330999929458,1772665089.1723058,1,22.727272727390403,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.01,0.0,0.216,5.0,,0.0
measurement_1772665109963517_1,trial_117,optimization,DMSO,DMSO,0.002,2.0,0.0023090909090906,2.309090909090695,18.812497499980964,1772665109.963517,1,15.45454545453474,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.071,0.0,0.196,5.0,,0.0
measurement_1772665132583563_1,trial_118,optimization,DMSO,DMSO,0.002,2.0,0.0001818181818193,0.1818181818193729,20.354432399966758,1772665132.5835638,1,90.90909090903136,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.135,0.0,0.29,5.0,,0.0
measurement_1772665153395554_1,trial_119,optimization,DMSO,DMSO,0.002,2.0,0.0022727272727316,2.272727272731665,18.712539099971764,1772665153.3955543,1,13.636363636583246,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.09,0.0,0.244,5.0,,0.0
measurement_1772665172957525_1,trial_120,optimization,DMSO,DMSO,0.002,2.0,0.0021818181818163,2.1818181818163267,17.41815509996377,1772665172.957525,1,9.090909090816329,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.012,0.0,0.185,5.0,,0.0
measurement_1772665190803177_1,trial_120,optimization,DMSO,DMSO,0.002,2.0,0.0024772727272726,2.477272727272606,17.83089750004001,1772665190.8031769,1,23.863636363630288,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.012,0.0,0.185,5.0,,0.0
measurement_1772665209396400_1,trial_121,optimization,DMSO,DMSO,0.002,2.0,1.6148698540002276e-15,1.6148698540002278e-12,16.91762419999577,1772665209.3964005,1,99.99999999991924,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.3,0.0,0.0,5.0,,0.0
measurement_1772665231784157_1,trial_122,optimization,DMSO,DMSO,0.002,2.0,9.090909090726416e-05,0.0909090909072641,19.829254999989644,1772665231.784157,1,95.4545454546368,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.117,0.0,0.293,5.0,,0.0
measurement_1772665252988065_1,trial_123,optimization,DMSO,DMSO,0.002,2.0,0.0021818181818195,2.181818181819556,18.548993700067516,1772665252.9880652,1,9.09090909097781,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.064,0.0,0.226,5.0,,0.0
measurement_1772665271582437_1,trial_123,optimization,DMSO,DMSO,0.002,2.0,0.0022727272727252,2.2727272727252057,18.59311959997285,1772665271.5824375,1,13.63636363626028,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.064,0.0,0.226,5.0,,0.0
measurement_1772665291842623_1,trial_124,optimization,DMSO,DMSO,0.002,2.0,0.002545454545455,2.5454545454550725,17.948854600079358,1772665291.8426232,1,27.272727272753627,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.034,0.0,0.196,5.0,,0.0
measurement_1772665313023650_1,trial_125,optimization,DMSO,DMSO,0.002,2.0,0.0025454545454566,2.5454545454566877,18.96861730003729,1772665313.0236504,1,27.272727272834352,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.09,0.0,0.239,5.0,,0.0
measurement_1772665334785100_1,trial_126,optimization,DMSO,DMSO,0.002,2.0,0.0025454545454566,2.5454545454566877,18.992687899968587,1772665334.7851,1,27.272727272834352,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0013,0.9,1.5,0.089,0.0,0.232,5.0,,0.0
measurement_1772665356379753_1,trial_127,optimization,DMSO,DMSO,0.002,2.0,0.0021818181818163,2.1818181818163267,19.012032099999487,1772665356.3797538,1,9.090909090816329,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.075,0.0,0.274,5.0,,0.0
measurement_1772665375783885_1,trial_127,optimization,DMSO,DMSO,0.002,2.0,0.0025454545454566,2.5454545454566877,19.40169650001917,1772665375.7838857,1,27.272727272834352,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.075,0.0,0.274,5.0,,0.0
measurement_1772665399995187_1,trial_128,optimization,DMSO,DMSO,0.002,2.0,9.090909091210875e-05,0.0909090909121087,21.773257199907675,1772665399.9951875,1,95.45454545439456,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.3,0.0,0.3,5.0,,0.0
measurement_1772665419381589_1,trial_129,optimization,DMSO,DMSO,0.002,2.0,0.0027272727272728,2.72727272727283,16.84979300003033,1772665419.3815897,1,36.36363636364151,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.072,0.0,0.088,5.0,,0.0
measurement_1772665439379997_1,trial_130,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636373,2.3636363636373146,18.0474019999383,1772665439.3799975,1,18.181818181865715,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.027,0.0,0.222,5.0,,0.0
measurement_1772665459985382_1,trial_131,optimization,DMSO,DMSO,0.002,2.0,0.0026363636363655,2.6363636363655663,17.539996100007556,1772665459.9853828,1,31.81818181827831,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.033,0.0,0.164,5.0,,0.0
measurement_1772665479383290_1,trial_132,optimization,DMSO,DMSO,0.002,2.0,0.0029090909090889,2.9090909090889734,15.9986294999253,1772665479.3832908,1,45.45454545444867,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.037,0.0,0.061,5.0,,0.0
measurement_1772665500375422_1,trial_133,optimization,DMSO,DMSO,0.002,2.0,1.6148698540002276e-15,1.6148698540002278e-12,18.580261999974027,1772665500.3780825,1,99.99999999991924,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.072,0.0,0.233,5.0,,0.0
measurement_1772665521576554_1,trial_134,optimization,DMSO,DMSO,0.002,2.0,0.0020000000000017,2.000000000001798,18.61497460003011,1772665521.5765543,1,8.990204414249803e-11,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.098,0.0,0.211,5.0,,0.0
measurement_1772665540189614_1,trial_134,optimization,DMSO,DMSO,0.002,2.0,0.0021818181818179,2.1818181818179414,18.61108239996247,1772665540.1896143,1,9.090909090897055,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.098,0.0,0.211,5.0,,0.0
measurement_1772665559194457_1,trial_134,optimization,DMSO,DMSO,0.002,2.0,0.0022727272727284,2.272727272728435,19.00456969998777,1772665559.1944575,1,13.636363636421764,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.098,0.0,0.211,5.0,,0.0
measurement_1772665577782716_1,trial_134,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545429,2.4545454545429632,18.590569099993445,1772665577.7827165,1,22.72727272714817,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.098,0.0,0.211,5.0,,0.0
measurement_1772665598586986_1,trial_135,optimization,DMSO,DMSO,0.002,2.0,0.002545454545455,2.5454545454550725,18.25523509993218,1772665598.5869868,1,27.272727272753627,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.087,0.0,0.205,5.0,,0.0
measurement_1772665620196201_1,trial_136,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636373,2.3636363636373146,18.777535200002603,1772665620.1962016,1,18.181818181865715,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.141,0.0,0.155,5.0,,0.0
measurement_1772665640198409_1,trial_137,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545429,2.4545454545429632,17.574458699906245,1772665640.1984096,1,22.72727272714817,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.145,0.0,0.078,5.0,,0.0
measurement_1772665660792677_1,trial_138,optimization,DMSO,DMSO,0.002,2.0,9.09090909104939e-05,0.0909090909104939,18.102742000017315,1772665660.7926776,1,95.45454545447532,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.196,0.0,0.092,5.0,,0.0
measurement_1772665681989075_1,trial_139,optimization,DMSO,DMSO,0.002,2.0,0.0001818181818161,0.1818181818161431,17.506722299964167,1772665681.9890754,1,90.90909090919284,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.12,0.0,0.114,5.0,,0.0
measurement_1772665700205247_1,trial_140,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545461,2.4545454545461936,15.53159179992508,1772665700.2052472,1,22.72727272730967,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.157,0.0,0.0,5.0,,0.0
measurement_1772665720197224_1,trial_141,optimization,DMSO,DMSO,0.002,2.0,0.0027272727272728,2.72727272727283,15.865397199988363,1772665720.197224,1,36.36363636364151,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.013,0.0,0.05,5.0,,0.0
measurement_1772665741775580_1,trial_142,optimization,DMSO,DMSO,0.002,2.0,9.090909090887904e-05,0.090909090908879,18.99027009995189,1772665741.7755806,1,95.45454545455604,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.131,0.0,0.228,5.0,,0.0
measurement_1772665762011379_1,trial_143,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545461,2.4545454545461936,16.8862392998999,1772665762.0113797,1,22.72727272730967,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.146,0.0,0.041,5.0,,0.0
measurement_1772665784798304_1,trial_144,optimization,DMSO,DMSO,0.002,2.0,0.002545454545455,2.5454545454550725,19.290324999950823,1772665784.798304,1,27.272727272753627,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.063,0.0,0.296,5.0,,0.0
measurement_1772665806382915_1,trial_145,optimization,DMSO,DMSO,0.002,2.0,0.00281818181818,2.818181818180095,17.91412030009087,1772665806.3829155,1,40.90909090900474,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.153,0.0,0.092,5.0,,0.0
measurement_1772665827400833_1,trial_146,optimization,DMSO,DMSO,0.002,2.0,0.0001818181818226,0.1818181818226026,17.46358009998221,1772665827.4008336,1,90.90909090886989,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.138,0.0,0.071,5.0,,0.0
measurement_1772665850392973_1,trial_147,optimization,DMSO,DMSO,0.002,2.0,0.0026363636363639,2.636363636363951,19.422022999962792,1772665850.392973,1,31.818181818197555,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.1,0.0,0.257,5.0,,0.0
measurement_1772665868592090_1,trial_148,optimization,DMSO,DMSO,0.002,2.0,0.0001818181818177,0.181818181817758,15.338931799982674,1772665868.5920906,1,90.9090909091121,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0013,0.9,1.5,0.161,0.0,0.0,5.0,,0.0
measurement_1772665886380862_1,trial_149,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545461,2.4545454545461936,15.058999500004576,1772665886.3808627,1,22.72727272730967,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.119,0.0,0.0,5.0,,0.0
measurement_1772665907982507_1,trial_150,optimization,DMSO,DMSO,0.002,2.0,0.0025454545454534,2.5454545454534574,18.88024269999005,1772665907.9825077,1,27.272727272672878,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.054,0.0,0.243,5.0,,0.0
measurement_1772665928592251_1,trial_151,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,17.80829449999146,1772665928.5922513,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.0,0.0,0.273,5.0,,0.0
measurement_1772665949005325_1,trial_152,optimization,DMSO,DMSO,0.002,2.0,0.0022727272727284,2.272727272728435,16.719647799967788,1772665949.0053253,1,13.636363636421764,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.114,0.0,0.049,5.0,,0.0
measurement_1772665970988152_1,trial_153,optimization,DMSO,DMSO,0.002,2.0,9.09090909104939e-05,0.0909090909104939,18.76679669995792,1772665970.988152,1,95.45454545447532,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.18,0.0,0.167,5.0,,0.0
measurement_1772665991218227_1,trial_154,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545445,2.4545454545445784,16.551450100028887,1772665991.218228,1,22.72727272722892,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.098,0.0,0.026,5.0,,0.0
measurement_1772666014976474_1,trial_155,optimization,DMSO,DMSO,0.002,2.0,7.57575757568609e-05,0.0757575757568609,19.81035459996201,1772666014.9764743,1,96.21212121215696,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.102,0.0,0.3,5.0,,0.0
measurement_1772666037787136_1,trial_156,optimization,DMSO,DMSO,0.002,2.0,0.0025454545454518,2.5454545454518427,19.17512380005792,1772666037.7871366,1,27.272727272592125,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.059,0.0,0.295,5.0,,0.0
measurement_1772666057988676_1,trial_157,optimization,DMSO,DMSO,0.002,2.0,0.0021818181818163,2.1818181818163267,17.09264379995875,1772666057.9886763,1,9.090909090816329,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.13,0.0,0.054,5.0,,0.0
measurement_1772666074777212_1,trial_157,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545445,2.4545454545445784,16.79005720000714,1772666074.777212,1,22.72727272722892,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.13,0.0,0.054,5.0,,0.0
measurement_1772666097779884_1,trial_158,optimization,DMSO,DMSO,0.002,2.0,0.002363636363634,2.363636363634084,19.05074490001425,1772666097.7798848,1,18.181818181704216,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.073,0.0,0.256,5.0,,0.0
measurement_1772666118207267_1,trial_159,optimization,DMSO,DMSO,0.002,2.0,0.002545454545455,2.5454545454550725,16.8678901999956,1772666118.2072673,1,27.272727272753627,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.129,0.0,0.028,5.0,,0.0
measurement_1772666139001282_1,trial_160,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,17.5242252999451,1772666139.0012825,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.0,0.0,0.205,5.0,,0.0
measurement_1772666160204095_1,trial_161,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545445,2.4545454545445784,18.102128200000152,1772666160.2040958,1,22.72727272722892,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.058,0.0,0.21,5.0,,0.0
measurement_1772666181997963_1,trial_162,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636356,2.3636363636356994,18.84746980003547,1772666181.997963,1,18.18181818178497,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.071,0.0,0.234,5.0,,0.0
measurement_1772666203190808_1,trial_163,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,17.04673649999313,1772666203.1908083,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.0,0.0,0.142,5.0,,0.0
measurement_1772666222784140_1,trial_164,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,16.911612099967897,1772666222.7841408,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.3,0.0,0.0,5.0,,0.0
measurement_1772666246376132_1,trial_165,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,20.065191200003028,1772666246.376132,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.3,0.0,0.166,5.0,,0.0
measurement_1772666268975560_1,trial_166,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,19.254735499969684,1772666268.975561,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.186,0.0,0.208,5.0,,0.0
measurement_1772666291217085_1,trial_167,optimization,DMSO,DMSO,0.002,2.0,0.0022181818181802,2.2181818181802013,19.063447100110352,1772666291.2170856,1,10.909090909010056,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.085,0.0,0.233,5.0,,0.0
measurement_1772666313007985_1,trial_168,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,18.24757130001672,1772666313.0079858,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.0,0.0,0.288,5.0,,0.0
measurement_1772666332005482_1,trial_169,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,15.726467300090007,1772666332.0054822,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.209,0.0,0.0,5.0,,0.0
measurement_1772666353782051_1,trial_170,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636373,2.3636363636373146,18.55086399998981,1772666353.782051,1,18.181818181865715,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0011,0.9,1.5,0.068,0.0,0.21,5.0,,0.0
measurement_1772666373578691_1,trial_171,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,16.593221300048754,1772666373.578691,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.0,0.0,0.154,5.0,,0.0
measurement_1772666395788343_1,trial_172,optimization,DMSO,DMSO,0.002,2.0,0.002090909090909,2.090909090909062,18.560893800109625,1772666395.7883437,1,4.545454545453104,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.078,0.0,0.249,5.0,,0.0
measurement_1772666414387124_1,trial_172,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636373,2.3636363636373146,18.59664989996236,1772666414.3871243,1,18.181818181865715,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.078,0.0,0.249,5.0,,0.0
measurement_1772666433177051_1,trial_173,optimization,DMSO,DMSO,0.002,2.0,0.002363636363634,2.363636363634084,15.064410399994811,1772666433.1770513,1,18.181818181704216,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.132,0.0,0.0,5.0,,0.0
measurement_1772666455999917_1,trial_174,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636373,2.3636363636373146,18.123529100092128,1772666455.9999173,1,18.181818181865715,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.056,0.0,0.201,5.0,,0.0
measurement_1772666478575659_1,trial_175,optimization,DMSO,DMSO,0.002,2.0,9.090909090726416e-05,0.0909090909072641,18.34632619994227,1772666478.575659,1,95.4545454546368,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.036,0.0,0.207,5.0,,0.0
measurement_1772666501388894_1,trial_176,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545461,2.4545454545461936,18.89284260000568,1772666501.3888948,1,22.72727272730967,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.07,0.0,0.229,5.0,,0.0
measurement_1772666524377828_1,trial_177,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,18.93748790002428,1772666524.3778284,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0013,0.9,1.5,0.078,0.0,0.214,5.0,,0.0
measurement_1772666546401227_1,trial_178,optimization,DMSO,DMSO,0.002,2.0,0.0024545454545429,2.4545454545429632,18.37431149999611,1772666546.401227,1,22.72727272714817,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.065,0.0,0.198,5.0,,0.0
measurement_1772666571597124_1,trial_179,optimization,DMSO,DMSO,0.002,2.0,9.090909090887904e-05,0.090909090908879,21.2548554999521,1772666571.597124,1,95.45454545455604,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.241,0.0,0.3,5.0,,0.0
measurement_1772666594807811_1,trial_180,optimization,DMSO,DMSO,0.002,2.0,0.0022727272727284,2.272727272728435,19.30730810004752,1772666594.8078115,1,13.636363636421764,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.001,0.9,1.5,0.084,0.0,0.252,5.0,,0.0
measurement_1772666616192497_1,trial_181,optimization,DMSO,DMSO,0.002,2.0,0.0027272727272728,2.72727272727283,17.07029079995118,1772666616.192497,1,36.36363636364151,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.131,0.0,0.069,5.0,,0.0
measurement_1772666637405848_1,trial_182,optimization,DMSO,DMSO,0.002,2.0,0.0025454545454534,2.5454545454534574,16.884368799976073,1772666637.4058487,1,27.272727272672878,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.041,0.0,0.118,5.0,,0.0
measurement_1772666661199130_1,trial_183,optimization,DMSO,DMSO,0.002,2.0,0.0022727272727268,2.2727272727268204,18.95330020005349,1772666661.1991308,1,13.636363636341011,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.061,0.0,0.224,5.0,,0.0
measurement_1772666682774837_1,trial_184,optimization,DMSO,DMSO,0.002,2.0,0.0,0.0,17.71629260003101,1772666682.7748373,1,100.0,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.048,0.0,0.191,5.0,,0.0
measurement_1772666706391870_1,trial_185,optimization,DMSO,DMSO,0.002,2.0,0.0023636363636373,2.3636363636373146,18.98994070000481,1772666706.3918707,1,18.181818181865715,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0012,0.9,1.5,0.076,0.0,0.273,5.0,,0.0
measurement_1772666724789214_1,trial_186,optimization,DMSO,DMSO,0.002,2.0,0.0025909090909078,2.5909090909078967,14.059535600012168,1772666724.789214,1,29.54545454539484,calibration,run_1772660078_DMSO_pyrene,1772660078,9.0,13.0,0.0014,0.9,1.5,0.03,0.0,0.0,5.0,,0.0
