id,doi,title,year,cited_by_count,capability_fit,parameter_space,multi_objective,impact,polymer_specificity,workflow_boost,device_penalty,novelty,constraint_penalty,score_total
https://openalex.org/W2903979928,https://doi.org/10.1021/acs.macromol.8b01898,Photoactivated Healable Vitrimeric Copolymers,2018,41,0.16666666666666666,0.0,0.0,0.10825756547526594,0.5,0.0,0.2,0.0,0.0,0.1712
https://openalex.org/W2145196391,https://doi.org/10.1128/mbio.01108-15,Remodeling of the Z-Ring Nanostructure during the Streptococcus pneumoniae Cell Cycle Revealed by Photoactivated Localization Microscopy,2015,68,0.16666666666666666,0.3333333333333333,0.25,0.20429318470383737,0.125,0.0,0.2,0.0,0.0,0.1461
https://openalex.org/W2103631798,https://doi.org/10.1371/journal.pone.0135965,An Engineered Split Intein for Photoactivated Protein Trans-Splicing,2015,50,0.16666666666666666,0.0,0.0,0.14581700875563333,0.0,0.0,0.0,0.0,0.0,0.0719
https://openalex.org/W3191187748,https://doi.org/10.1021/acs.analchem.1c02049,Photoactivated Biosensing Process for Dictated ATP Detection in Single Living Cells,2021,43,0.8333333333333334,0.0,0.0,0.11725685346369905,0.0,0.0,0.4,0.0,0.0,0.2276
https://openalex.org/W2803274993,https://doi.org/10.1021/jacs.8b02982,Sensitive Assays by Nucleophile-Induced Rearrangement of Photoactivated Diarylethenes,2018,54,0.16666666666666666,0.0,0.5,0.16042393012160255,0.0,0.0,0.2,0.0,0.0,0.1291
https://openalex.org/W2765476877,https://doi.org/10.1038/lsa.2017.80,Super-resolution visible photoactivated atomic force microscopy,2017,37,0.5,0.0,0.25,0.08889643985782014,0.0,0.0,0.0,0.0,0.0,0.2008
https://openalex.org/W2910094473,https://doi.org/10.1021/acs.analchem.8b04434,Photoactivated Nanoflares for mRNA Detection in Single Living Cells,2019,42,0.6666666666666666,0.0,0.0,0.11280953562865911,0.0,0.0,0.2,0.0,0.0,0.1969
https://openalex.org/W3016276285,https://doi.org/10.1016/j.nanoso.2020.100464,"Silver and copper oxide nanoparticles-decorated graphene oxide via pulsed laser ablation technique: Preparation, characterization, and photoactivated antibacterial activity",2020,138,0.0,0.0,0.0,0.3397791277129201,0.0,0.0,0.0,0.0,0.0,0.051
https://openalex.org/W4247554865,https://doi.org/10.1002/ange.201913800,"Photoactivated Fluorescence Enhancement in F,N‐Doped Carbon Dots with Piezochromic Behavior",2019,43,0.6666666666666666,0.16666666666666666,0.5,0.11725685346369905,0.0,0.0,0.0,0.0,0.0,0.3009
https://openalex.org/W2781817680,https://doi.org/10.1097/ico.0000000000001498,Accelerated Corneal Cross-Linking With Photoactivated Chromophore for Moderate Therapy-Resistant Infectious Keratitis,2018,45,0.16666666666666666,0.16666666666666666,0.0,0.12585603829863146,0.0,0.0,0.0,0.0,0.0,0.0772
https://openalex.org/W2785639040,https://doi.org/10.1039/c7sc05135b,Sequence-dependent attack on peptides by photoactivated platinum anticancer complexes,2018,49,0.16666666666666666,0.0,0.0,0.14198619435168758,0.0,0.0,0.0,0.0,0.0,0.0713
https://openalex.org/W3197923486,https://doi.org/10.1021/acs.inorgchem.1c00241,Photoactivated Osmium Arene Anticancer Complexes,2021,31,0.3333333333333333,0.16666666666666666,0.0,0.05565204103588071,0.0,0.0,0.0,0.0,0.0,0.1167
https://openalex.org/W3085156175,https://doi.org/10.1002/adfm.202001546,Photoactivated Nanosheets Accelerate Nucleus Access of Cisplatin for Drug‐Resistant Cancer Therapy,2020,48,0.3333333333333333,0.0,0.5,0.13807798454532597,0.0,0.0,0.0,0.0,0.0,0.1957
https://openalex.org/W2909501639,https://doi.org/10.1515/hsz-2018-0375,Characterization and engineering of photoactivated adenylyl cyclases,2019,26,0.5,0.0,0.25,0.022785105369325116,0.0,0.0,0.4,0.0,0.0,0.1509
https://openalex.org/W2341533693,https://doi.org/10.1038/srep24797,"Antibiofilm efficacy of photoactivated curcumin, triple and double antibiotic paste, 2% chlorhexidine and calcium hydroxide against Enterococcus fecalis in vitro",2016,75,0.16666666666666666,0.16666666666666666,0.0,0.22298562729890675,0.0,0.0,0.0,0.0,0.0,0.0918
https://openalex.org/W2755884657,https://doi.org/10.1039/c7dt02477k,Iridium(<scp>iii</scp>) complexes with five-membered heterocyclic ligands for combined photodynamic therapy and photoactivated chemotherapy,2017,42,0.16666666666666666,0.0,0.0,0.11280953562865911,0.0,0.0,0.0,0.0,0.0,0.0669
https://openalex.org/W2974331924,https://doi.org/10.1039/c9cc05998a,A mitochondria-targeting dinuclear Ir–Ru complex as a synergistic photoactivated chemotherapy and photodynamic therapy agent against cisplatin-resistant tumour cells,2019,59,0.16666666666666666,0.0,0.0,0.17725626409898995,0.0,0.0,0.0,0.0,0.0,0.0766
https://openalex.org/W2993878770,https://doi.org/10.1016/j.ejpb.2019.11.011,Sustained release of growth factors from photoactivated platelet rich plasma (PRP),2019,56,0.0,0.0,0.0,0.16733358626302605,0.0,0.0,0.0,0.0,0.0,0.0251
https://openalex.org/W2907862386,https://doi.org/10.1111/jfpe.12988,Efficacy of photoactivated curcumin to decontaminate food surfaces under blue light emitting diode,2019,37,0.6666666666666666,0.16666666666666666,0.75,0.08889643985782014,0.0,0.0,0.2,0.0,0.0,0.3142
https://openalex.org/W2833643373,https://doi.org/10.1021/acs.nanolett.8b02004,Photoactivated Specific mRNA Detection in Single Living Cells by Coupling “Signal-on” Fluorescence and “Signal-off” Electrochemical Signals,2018,66,0.3333333333333333,0.0,0.0,0.19860307432408916,0.0,0.25,0.0,0.0,0.0,0.1548
https://openalex.org/W2789993596,https://doi.org/10.1021/acs.jpcc.8b00660,Mechanistic Insights on Plasmon-Driven Photocatalytic Oxidative Coupling of Thiophenol Derivatives: Evidence for Steady-State Photoactivated Oxygen,2018,45,0.6666666666666666,0.0,0.25,0.12585603829863146,0.0,0.0,0.2,0.0,0.0,0.2364
https://openalex.org/W2610915689,https://doi.org/10.1002/smll.201603449,Assembly and Transport of Microscopic Cargos via Reconfigurable Photoactivated Magnetic Microdockers,2017,44,0.3333333333333333,0.0,0.25,0.12160422306310925,0.0,0.0,0.0,0.0,0.0,0.1557
https://openalex.org/W3213930316,https://doi.org/10.1021/acs.analchem.1c04505,Photoactivated DNA Walker Based on DNA Nanoflares for Signal-Amplified MicroRNA Imaging in Single Living Cells,2021,44,0.3333333333333333,0.0,0.0,0.12160422306310925,0.0,0.0,0.0,0.0,0.0,0.1182
https://openalex.org/W3089223025,https://doi.org/10.1039/d0qi00991a,Induction of immunogenic cell death in cancer cells by a photoactivated platinum(<scp>iv</scp>) prodrug,2020,56,0.0,0.0,0.25,0.16733358626302605,0.0,0.0,0.0,0.0,0.0,0.0626
https://openalex.org/W4296614386,https://doi.org/10.1021/acs.jmedchem.2c00880,A Photoactivated Sorafenib-Ruthenium(II) Prodrug for Resistant Hepatocellular Carcinoma Therapy through Ferroptosis and Purine Metabolism Disruption,2022,54,0.5,0.16666666666666666,0.0,0.16042393012160255,0.0,0.0,0.0,0.0,0.0,0.1824
https://openalex.org/W2324898833,https://doi.org/10.1021/jp511686p,Solvent-Dependent Dynamics of a Series of Rhenium Photoactivated Catalysts Measured with Ultrafast 2DIR,2015,47,0.16666666666666666,0.0,0.0,0.1340891874410866,0.0,0.0,0.0,0.0,0.4,0.1101
https://openalex.org/W2009540782,https://doi.org/10.1039/c5py00258c,Photopolymerization upon LEDs: new photoinitiating systems and strategies,2015,397,0.16666666666666666,0.0,0.0,0.5432840814328285,0.375,0.5,0.2,0.0,0.0,0.2552
https://openalex.org/W2608112407,https://doi.org/10.1126/sciadv.1602326,Origami by frontal photopolymerization,2017,238,0.5,0.0,0.0,0.44462691419283795,0.375,1.0,0.2,0.0,0.0,0.3904
https://openalex.org/W2588645811,https://doi.org/10.1039/c7py00007c,Oxygen tolerant photopolymerization for ultralow volumes,2017,201,0.16666666666666666,0.0,0.0,0.41208945880463493,0.5,0.5,0.0,0.0,0.0,0.2868
https://openalex.org/W3200418971,https://doi.org/10.1016/j.addma.2021.102279,Vat photopolymerization of polymers and polymer composites: Processes and applications,2021,276,0.16666666666666666,0.0,0.0,0.4731711979824653,0.5,0.5,0.0,0.0,0.0,0.296
https://openalex.org/W2563814925,https://doi.org/10.1021/acs.macromol.6b02060,Aqueous RAFT Photopolymerization with Oxygen Tolerance,2016,141,0.5,0.0,0.0,0.34390988549408,0.5,0.75,0.2,0.0,0.0,0.3816
https://openalex.org/W2810338561,https://doi.org/10.1016/j.progpolymsci.2018.06.006,Photopolymerization in dispersed systems,2018,141,0.0,0.0,0.0,0.34390988549408,0.0,0.0,0.0,0.0,0.0,0.0516
https://openalex.org/W2288913505,https://doi.org/10.1039/c6py00184j,Extremely deep photopolymerization using upconversion particles as internal lamps,2016,138,0.3333333333333333,0.0,0.0,0.3397791277129201,0.375,0.5,0.0,0.0,0.0,0.2947
https://openalex.org/W3099011086,https://doi.org/10.1038/s41467-020-19479-1,Sequentially amplified circularly polarized ultraviolet luminescence for enantioselective photopolymerization,2020,175,0.6666666666666666,0.0,0.0,0.3854352283458722,0.375,0.5,0.0,0.0,0.0,0.4016
https://openalex.org/W2770491308,https://doi.org/10.1016/j.jmps.2017.11.018,Evolution of material properties during free radical photopolymerization,2017,184,0.0,0.0,0.0,0.39508292417994395,0.0,0.0,0.0,0.0,0.0,0.0593
https://openalex.org/W1902744549,https://doi.org/10.1039/c5py01004g,Shining a light on an adaptable photoinitiator: advances in photopolymerizations initiated by thioxanthones,2015,202,0.5,0.0,0.0,0.41304476842878424,0.25,0.25,0.0,0.0,0.0,0.2995
https://openalex.org/W2502162946,https://doi.org/10.1021/acsmacrolett.5b00511,Programmable Liquid Crystal Elastomers Prepared by Thiol–Ene Photopolymerization,2015,140,0.3333333333333333,0.16666666666666666,0.0,0.3425427433675129,0.375,0.5,0.0,0.0,0.0,0.3035
https://openalex.org/W2410558319,https://doi.org/10.1039/c6py00808a,Investigation into the photolytic stability of RAFT agents and the implications for photopolymerization reactions,2016,127,0.3333333333333333,0.0,0.0,0.32383041591805384,0.375,0.5,0.2,0.0,0.0,0.2723
https://openalex.org/W4205110965,https://doi.org/10.1002/adfm.202109864,Challenges and Opportunities in 3D Printing of Biodegradable Medical Devices by Emerging Photopolymerization Techniques,2022,191,0.3333333333333333,0.0,0.0,0.4022675623232598,0.5,0.5,0.0,0.0,0.0,0.3353
https://openalex.org/W4231424857,https://doi.org/10.1002/ange.201805473,Seeing the Light: Advancing Materials Chemistry through Photopolymerization,2018,136,0.3333333333333333,0.0,0.0,0.33697545826538816,0.375,0.5,0.2,0.0,0.0,0.2743
https://openalex.org/W2525447888,https://doi.org/10.1021/acsami.6b09768,Production of Materials with Spatially-Controlled Cross-Link Density via Vat Photopolymerization,2016,141,0.3333333333333333,0.0,0.0,0.34390988549408,0.375,0.5,0.2,0.0,0.0,0.2753
https://openalex.org/W2920925487,https://doi.org/10.1016/j.ceramint.2019.03.024,Preparation of high solid loading and low viscosity ceramic slurries for photopolymerization-based 3D printing,2019,265,0.0,0.0,0.0,0.4653323802152593,0.0,0.0,0.0,0.0,0.0,0.0698
https://openalex.org/W3161800125,https://doi.org/10.1016/j.addma.2021.102024,4D printing materials for vat photopolymerization,2021,152,0.0,0.0,0.0,0.35834334260192574,0.0,0.0,0.0,0.0,0.0,0.0538
https://openalex.org/W2795428086,https://doi.org/10.1016/j.biomaterials.2018.03.060,Photopolymerized dynamic hydrogels with tunable viscoelastic properties through thioester exchange,2018,175,0.0,0.0,0.0,0.3854352283458722,0.0,0.0,0.0,0.0,0.0,0.0578
https://openalex.org/W2498546652,https://doi.org/10.1021/bk-2015-1187.ch013,Catalyst-Free Visible Light-Induced RAFT Photopolymerization,2015,137,0.6666666666666666,0.0,0.0,0.338382372144924,0.25,0.25,0.2,0.0,0.0,0.3183
https://openalex.org/W2773714666,https://doi.org/10.1016/j.dental.2017.11.020,Photopolymerization of cell-laden gelatin methacryloyl hydrogels using a dental curing light for regenerative dentistry,2017,201,0.0,0.0,0.0,0.41208945880463493,0.0,0.0,0.0,0.0,0.0,0.0618
https://openalex.org/W2529596563,https://doi.org/10.1021/acsami.6b09343,Smart Antibacterial Surface Made by Photopolymerization,2016,85,0.16666666666666666,0.0,0.0,0.24689872306974564,0.375,0.5,0.2,0.0,0.0,0.2108
https://openalex.org/W2966226355,https://doi.org/10.1038/s41467-019-11522-0,Highly efficient dandelion-like near-infrared light photoinitiator for free radical and thiol-ene photopolymerizations,2019,134,0.6666666666666666,0.0,0.25,0.3341305569094018,0.5,1.0,0.0,0.0,0.0,0.5126
https://openalex.org/W2801579642,https://doi.org/10.1016/j.porgcoat.2018.04.030,Fast photopolymerization of acrylate coatings: Achievements and problems,2018,119,0.0,0.0,0.0,0.3113454515400766,0.0,0.0,0.0,0.0,0.0,0.0467
https://openalex.org/W2510698133,https://doi.org/10.1021/acsmacrolett.5b00530,Controlled Formation of Star Polymer Nanoparticles via Visible Light Photopolymerization,2015,101,0.3333333333333333,0.0,0.0,0.27990619619671986,0.375,0.5,0.2,0.0,0.0,0.2657
https://openalex.org/W1792295936,https://doi.org/10.1039/c5ra12236h,New iodonium salts in NIR sensitized radical photopolymerization of multifunctional monomers,2015,94,0.16666666666666666,0.0,0.0,0.2661527039568102,0.375,0.5,0.0,0.0,0.0,0.2337
https://openalex.org/W2604114973,https://doi.org/10.1021/acs.analchem.7b00272,Real Time-NIR/MIR-Photorheology: A Versatile Tool for the <i>in Situ</i> Characterization of Photopolymerization Reactions,2017,111,1.0,0.0,0.0,0.29799879395223317,0.625,1.0,0.0,0.0,0.0,0.6009
https://openalex.org/W3041438049,https://doi.org/10.1038/s41467-020-17251-z,3D printing of multi-scalable structures via high penetration near-infrared photopolymerization,2020,170,0.16666666666666666,0.16666666666666666,0.0,0.37985992010931857,0.0,0.25,0.0,0.0,0.0,0.1403
https://openalex.org/W2586870981,https://doi.org/10.1186/s11671-017-1864-8,Graphene Oxide-Polymer Composite Langmuir Films Constructed by Interfacial Thiol-Ene Photopolymerization,2017,90,0.5,0.0,0.25,0.25783099916814933,0.75,1.0,0.2,0.0,0.0,0.4937
https://openalex.org/W2962404124,https://doi.org/10.1021/acsmacrolett.9b00412,Volumetric Photopolymerization Confinement through Dual-Wavelength Photoinitiation and Photoinhibition,2019,81,0.3333333333333333,0.0,0.0,0.23768508624413784,0.375,0.5,0.0,0.0,0.0,0.2794
https://openalex.org/W2536633018,https://doi.org/10.1039/c6py01550f,Dihydroxyanthraquinone derivatives: natural dyes as blue-light-sensitive versatile photoinitiators of photopolymerization,2016,81,0.16666666666666666,0.0,0.0,0.23768508624413784,0.375,0.5,0.0,0.0,0.0,0.2294
https://openalex.org/W2913332703,https://doi.org/10.1021/acsnano.8b08273,Optically Active Upconverting Nanoparticles with Induced Circularly Polarized Luminescence and Enantioselectively Triggered Photopolymerization,2019,155,0.3333333333333333,0.0,0.0,0.36209976753917594,0.25,0.25,0.2,0.0,0.0,0.2218
https://openalex.org/W2923509499,https://doi.org/10.1021/acsami.9b00728,"Highly Stretchable, Transparent, and Conductive Wood Fabricated by in Situ Photopolymerization with Polymerizable Deep Eutectic Solvents",2019,121,0.16666666666666666,0.0,0.0,0.3145430417918551,0.25,0.0,0.4,0.0,0.0,0.1197
https://openalex.org/W2591694858,https://doi.org/10.1021/acs.macromol.7b00035,Flexible Organic–Inorganic Hybrid Solid Electrolytes Formed via Thiol–Acrylate Photopolymerization,2017,106,0.3333333333333333,0.16666666666666666,0.25,0.2891639341978882,0.375,0.5,0.2,0.0,0.0,0.313
https://openalex.org/W2731136292,https://doi.org/10.1039/c7py00855d,Novel photoacid generators for cationic photopolymerization,2017,81,0.0,0.0,0.0,0.23768508624413784,0.0,0.0,0.0,0.0,0.0,0.0357
https://openalex.org/W3035426580,https://doi.org/10.1038/s41427-020-0206-y,An injectable photopolymerized hydrogel with antimicrobial and biocompatible properties for infected skin regeneration,2020,104,0.16666666666666666,0.0,0.25,0.2855138295742559,0.625,0.5,0.0,0.0,0.0,0.3366
https://openalex.org/W2146492736,https://doi.org/10.1002/adma.201502607,A Unified Approach for Patterning via Frontal Photopolymerization,2015,58,0.16666666666666666,0.0,0.0,0.17400493032533293,0.375,0.5,0.2,0.0,0.0,0.1999
https://openalex.org/W2765792264,https://doi.org/10.1016/j.polymertesting.2017.10.020,Photopolymerization of hybrid monomers,2017,58,0.0,0.0,0.0,0.17400493032533293,0.0,0.0,0.0,0.0,0.0,0.0261
https://openalex.org/W3158084851,https://doi.org/10.3390/pr9050779,Optimization of Photopolymerization Process of Dental Composites,2021,58,0.6666666666666666,0.16666666666666666,0.0,0.17400493032533293,0.375,0.75,0.0,0.0,0.0,0.4032
https://openalex.org/W3160437579,https://doi.org/10.1038/s41467-021-23170-4,Efficient 3D printing via photooxidation of ketocoumarin based photopolymerization,2021,78,0.16666666666666666,0.0,0.0,0.2304749421602804,0.375,0.5,0.0,0.0,0.0,0.2283
https://openalex.org/W3159775495,https://doi.org/10.1002/admt.202001218,Vat Photopolymerization 3D Printing of Advanced Soft Sensors and Actuators: From Architecture to Function,2021,99,0.16666666666666666,0.0,0.0,0.2760753817927743,0.625,0.5,0.4,0.0,0.0,0.2577
https://openalex.org/W2794942573,https://doi.org/10.1021/acsami.8b01767,Coumarin-Based Oxime Esters: Photobleachable and Versatile Unimolecular Initiators for Acrylate and Thiol-Based Click Photopolymerization under Visible Light-Emitting Diode Light Irradiation,2018,133,0.16666666666666666,0.16666666666666666,0.0,0.3326922617651758,0.375,0.5,0.4,0.0,0.0,0.212
https://openalex.org/W2796583922,https://doi.org/10.1002/adma.201800774,Perovskite‐Initiated Photopolymerization for Singly Dispersed Luminescent Nanocomposites,2018,98,1.0,0.0,0.25,0.2741311462741108,0.375,0.25,0.2,0.0,0.0,0.4774
https://openalex.org/W4213218441,https://doi.org/10.1038/s41467-022-28579-z,In-situ transfer vat photopolymerization for transparent microfluidic device fabrication,2022,78,0.5,0.0,0.25,0.2304749421602804,0.375,1.0,0.2,0.0,0.0,0.3958
https://openalex.org/W2790084758,https://doi.org/10.1038/s41598-018-21793-0,High-resolution 3D photopolymerization assisted by upconversion nanoparticles for rapid prototyping applications,2018,97,0.5,0.0,0.0,0.27216717198641266,0.5,0.5,0.0,0.0,0.0,0.3658
https://openalex.org/W3164236705,https://doi.org/10.1038/s41557-021-00709-y,On-surface photopolymerization of two-dimensional polymers ordered on the mesoscale,2021,116,0.0,0.0,0.0,0.30644772650329527,0.0,0.0,0.0,0.0,0.0,0.046
https://openalex.org/W2123579237,https://doi.org/10.1002/pola.27896,Iron complexes as potential photocatalysts for controlled radical photopolymerizations: A tool for modifications and patterning of surfaces,2015,77,0.6666666666666666,0.0,0.0,0.22801058009808933,0.375,0.75,0.2,0.0,0.0,0.383
https://openalex.org/W2768023263,https://doi.org/10.1126/sciadv.1701610,Scanning wave photopolymerization enables dye-free alignment patterning of liquid crystals,2017,70,0.16666666666666666,0.0,0.0,0.20982069805299342,0.375,0.5,0.0,0.0,0.0,0.2252
https://openalex.org/W4220896695,https://doi.org/10.1021/jacs.1c11022,Triplet–Triplet Annihilation Photopolymerization for High-Resolution 3D Printing,2022,91,0.16666666666666666,0.0,0.0,0.25994522573971807,0.375,0.5,0.2,0.0,0.0,0.2127
https://openalex.org/W2963005844,https://doi.org/10.1021/acs.iecr.9b02679,<i>110th Anniversary</i>: Vat Photopolymerization-Based Additive Manufacturing: Current Trends and Future Directions in Materials Design,2019,112,0.3333333333333333,0.0,0.0,0.29971835910349337,0.5,0.75,0.0,0.0,0.0,0.345
https://openalex.org/W3087575479,https://doi.org/10.1002/marc.202000460,Novel Photoinitiators Based on Benzophenone‐Triphenylamine Hybrid Structure for LED Photopolymerization,2020,65,0.5,0.0,0.0,0.19569399986890487,0.375,0.5,0.2,0.0,0.0,0.3031
https://openalex.org/W3173021132,https://doi.org/10.1002/pol.20210225,Organic dye‐based photoinitiating systems for visible‐light‐induced photopolymerization,2021,73,0.16666666666666666,0.0,0.0,0.21782666008095408,0.375,0.5,0.2,0.0,0.0,0.2064
https://openalex.org/W2522180034,https://doi.org/10.1016/j.progpolymsci.2016.09.007,Photoinitiating systems for cationic photopolymerization: Ongoing push toward long wavelengths and low light intensities,2016,131,0.0,0.0,0.0,0.3297831873099915,0.0,0.0,0.0,0.0,0.0,0.0495
https://openalex.org/W1932762332,https://doi.org/10.1039/c5sc02185e,Characterizing chain processes in visible light photoredox catalysis,2015,943,0.3333333333333333,0.0,0.0,0.7103616800896793,0.0,0.25,0.0,0.0,0.0,0.2316
https://openalex.org/W2587681799,https://doi.org/10.1002/adma.201605148,Alkali‐Assisted Synthesis of Nitrogen Deficient Graphitic Carbon Nitride with Tunable Band Structures for Efficient Visible‐Light‐Driven Hydrogen Evolution,2017,2087,0.16666666666666666,0.0,0.0,0.8639290580871899,0.25,0.25,0.0,0.0,0.0,0.2671
https://openalex.org/W1429299901,https://doi.org/10.1126/science.aac9411,An ultrathin invisibility skin cloak for visible light,2015,1082,0.0,0.0,0.0,0.7369347348493118,0.0,0.0,0.0,0.0,0.0,0.1105
https://openalex.org/W1870149226,https://doi.org/10.1002/anie.201505731,Visible‐Light‐Induced Decarboxylative Functionalization of Carboxylic Acids and Their Derivatives,2015,760,0.0,0.0,0.0,0.6686746381849108,0.0,0.0,0.0,0.0,0.0,0.1003
https://openalex.org/W1984649364,https://doi.org/10.1109/comst.2015.2417576,LED Based Indoor Visible Light Communications: State of the Art,2015,860,0.16666666666666666,0.0,0.25,0.6925581730067827,0.0,0.0,0.2,0.0,0.0,0.1714
https://openalex.org/W2498949635,https://doi.org/10.1021/acs.accounts.6b00229,Visible Light Mediated Photoredox Catalytic Arylation Reactions,2016,715,0.3333333333333333,0.0,0.25,0.656883255244769,0.0,0.0,0.0,0.0,0.0,0.236
https://openalex.org/W1885794747,https://doi.org/10.1039/c5ee02650d,Porous P-doped graphitic carbon nitride nanosheets for synergistically enhanced visible-light photocatalytic H<sub>2</sub>production,2015,1275,0.0,0.0,0.0,0.7686595777045965,0.0,0.0,0.0,0.0,0.0,0.1153
https://openalex.org/W2511410696,https://doi.org/10.1021/acs.accounts.6b00351,Merging Visible Light Photoredox and Gold Catalysis,2016,629,0.5,0.0,0.0,0.632129350861635,0.0,0.0,0.2,0.0,0.0,0.2248
https://openalex.org/W2262193673,https://doi.org/10.1038/ncomms9508,A tunable azine covalent organic framework platform for visible light-induced hydrogen generation,2015,1156,0.0,0.0,0.25,0.7497208926540745,0.0,0.0,0.0,0.0,0.0,0.15
https://openalex.org/W2975037579,https://doi.org/10.1039/c9ee01935a,Conjugated polymers for visible-light-driven photocatalysis,2019,590,0.0,0.0,0.0,0.6197671727815014,0.25,0.0,0.0,0.0,0.0,0.1555
https://openalex.org/W2963174219,https://doi.org/10.1038/s41560-019-0431-1,Selective visible-light-driven photocatalytic CO2 reduction to CH4 mediated by atomically thin CuIn5S8 layers,2019,1378,0.0,0.0,0.0,0.783676779292648,0.0,0.0,0.0,0.0,0.0,0.1176
https://openalex.org/W2278002274,https://doi.org/10.1126/science.aad8313,Asymmetric copper-catalyzed C-N cross-couplings induced by visible light,2016,706,0.0,0.0,0.0,0.6544362117209874,0.0,0.0,0.0,0.0,0.0,0.0982
https://openalex.org/W2018327646,https://doi.org/10.1038/ncomms6881,Sub-10 nm rutile titanium dioxide nanoparticles for efficient visible-light-driven photocatalytic hydrogen production,2015,810,0.0,0.0,0.25,0.6809847578146692,0.0,0.0,0.0,0.0,0.0,0.1396
https://openalex.org/W2942287711,https://doi.org/10.1039/c9ee00717b,Semiconductor polymeric graphitic carbon nitride photocatalysts: the “holy grail” for the photocatalytic hydrogen evolution reaction under visible light,2019,991,0.0,0.0,0.0,0.719956198719286,0.0,0.0,0.0,0.0,0.0,0.108
https://openalex.org/W2999998096,https://doi.org/10.1002/anie.201916012,Designing a 0D/2D S‐Scheme Heterojunction over Polymeric Carbon Nitride for Visible‐Light Photocatalytic Inactivation of Bacteria,2020,1069,0.5,0.0,0.0,0.7345985731790515,0.25,0.0,0.0,0.0,0.0,0.3227
https://openalex.org/W2736252341,https://doi.org/10.1038/nature23016,Visible-light-driven methane formation from CO2 with a molecular iron catalyst,2017,911,0.0,0.0,0.0,0.7036903360273723,0.0,0.0,0.0,0.0,0.0,0.1056
https://openalex.org/W2297279974,https://doi.org/10.1021/jacs.5b08773,Visible-Light Photoreduction of CO<sub>2</sub> in a Metal–Organic Framework: Boosting Electron–Hole Separation via Electron Trap States,2015,1065,0.16666666666666666,0.0,0.5,0.7338740412244004,0.0,0.0,0.0,0.0,0.0,0.2351
https://openalex.org/W2089417464,https://doi.org/10.1038/nmat4220,Conducting polymer nanostructures for photocatalysis under visible light,2015,644,0.0,0.0,0.0,0.6366813210150282,0.0,0.0,0.0,0.0,0.0,0.0955
https://openalex.org/W2895283837,https://doi.org/10.1021/jacs.8b07472,Metal-Free Single Atom Catalyst for N<sub>2</sub> Fixation Driven by Visible Light,2018,895,0.16666666666666666,0.0,0.5,0.700266356275493,0.0,0.0,0.0,0.0,0.0,0.23
https://openalex.org/W2205808160,https://doi.org/10.1016/j.tsf.2015.12.064,Recent progress on doped ZnO nanostructures for visible-light photocatalysis,2016,702,0.0,0.0,0.0,0.6533386212261533,0.0,0.0,0.0,0.0,0.0,0.098
https://openalex.org/W2514462360,https://doi.org/10.1021/acs.accounts.6b00270,Free Radical Chemistry Enabled by Visible Light-Induced Electron Transfer,2016,562,0.16666666666666666,0.0,0.0,0.610377817705716,0.0,0.25,0.0,0.0,0.0,0.1666
https://openalex.org/W2210387669,https://doi.org/10.1088/1758-5090/7/4/045009,A simple and high-resolution stereolithography-based 3D bioprinting system using visible light crosslinkable bioinks,2015,697,0.6666666666666666,0.0,0.0,0.6519578173212188,0.375,0.5,0.0,0.0,0.0,0.4415
https://openalex.org/W2372330921,https://doi.org/10.1002/adma.201601567,Selective Breaking of Hydrogen Bonds of Layered Carbon Nitride for Visible Light Photocatalysis,2016,599,0.0,0.0,0.25,0.6226909030801533,0.0,0.0,0.0,0.0,0.0,0.1309
https://openalex.org/W2514228198,https://doi.org/10.1038/nnano.2016.138,Rapid water disinfection using vertically aligned MoS2 nanofilms and visible light,2016,799,0.0,0.0,0.0,0.6783429441160339,0.0,0.0,0.0,0.0,0.0,0.1018
https://openalex.org/W2218002557,https://doi.org/10.1002/anie.201508505,Phosphorus‐Doped Carbon Nitride Tubes with a Layered Micro‐nanostructure for Enhanced Visible‐Light Photocatalytic Hydrogen Evolution,2015,1056,0.3333333333333333,0.0,0.25,0.7322338540536969,0.0,0.0,0.0,0.0,0.0,0.2473
https://openalex.org/W2792461336,https://doi.org/10.1002/9783527674145,Visible Light Photocatalysis in Organic Chemistry,2018,561,0.0,0.0,0.0,0.6100339068493463,0.0,0.0,0.0,0.0,0.0,0.0915
https://openalex.org/W2982665692,https://doi.org/10.1039/c9qi01120j,Recent advances in MOF-based photocatalysis: environmental remediation under visible light,2019,610,0.0,0.0,0.0,0.626205364501483,0.0,0.0,0.0,0.0,0.0,0.0939
https://openalex.org/W2403167913,https://doi.org/10.1017/cbo9781107447981,Visible Light Communication,2015,298,0.0,0.0,0.0,0.4879558058378075,0.0,0.0,0.2,0.0,0.0,0.0532
https://openalex.org/W2942447024,https://doi.org/10.1109/comst.2019.2913348,"Visible Light Communication: Concepts, Applications and Challenges",2019,488,0.0,0.0,0.0,0.5831174246030215,0.0,0.0,0.2,0.0,0.0,0.0675
