volume,replicate,mass,start_time,end_time,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,retract_speed,pre_asp_air_vol,post_asp_air_vol,blowout_vol
0.1,2,0.09559999999999924,2025-06-26T19:15:13.792896,2025-06-26T19:15:44.395557,8,5,13.165440415708787,0.0,6.393260910794718,0.040782912475518324,0.1,0.1
0.1,0,0.09569999999999901,2025-06-26T19:19:05.147734,2025-06-26T19:19:27.199357,22,5,3.5999533244630153e-12,5.7858983771681536e-12,15.0,0.04797239221737473,0.009579769343651913,0.010102868614216864
0.1,1,0.09569999999999901,2025-06-26T19:19:27.199357,2025-06-26T19:19:49.408063,22,5,3.5999533244630153e-12,5.7858983771681536e-12,15.0,0.04797239221737473,0.009579769343651913,0.010102868614216864
0.1,2,0.09569999999999901,2025-06-26T19:19:49.408063,2025-06-26T19:20:12.799960,22,5,3.5999533244630153e-12,5.7858983771681536e-12,15.0,0.04797239221737473,0.009579769343651913,0.010102868614216864
0.1,0,0.09340000000000082,2025-06-26T19:25:07.721148,2025-06-26T19:25:31.008491,5,8,3.344671710570487,0.0,2.9556352985376826,0.02120012597904801,0.00020618174059477417,0.09617832711675202
0.1,1,0.09610000000000163,2025-06-26T19:25:31.008491,2025-06-26T19:25:49.204336,5,8,3.344671710570487,0.0,2.9556352985376826,0.02120012597904801,0.00020618174059477417,0.09617832711675202
0.1,2,0.09579999999999878,2025-06-26T19:25:49.204336,2025-06-26T19:26:07.399449,5,8,3.344671710570487,0.0,2.9556352985376826,0.02120012597904801,0.00020618174059477417,0.09617832711675202
0.1,0,0.09440000000000026,2025-06-26T19:29:27.201696,2025-06-26T19:29:44.399396,5,5,0.0,0.0,1.5345523843260067,0.09999999999999964,0.1,0.0
0.1,1,0.09549999999999947,2025-06-26T19:29:44.399396,2025-06-26T19:30:00.212434,5,5,0.0,0.0,1.5345523843260067,0.09999999999999964,0.1,0.0
0.1,2,0.09529999999999994,2025-06-26T19:30:00.212434,2025-06-26T19:30:16.808923,5,5,0.0,0.0,1.5345523843260067,0.09999999999999964,0.1,0.0
0.1,0,0.0945999999999998,2025-06-26T19:34:09.403342,2025-06-26T19:34:33.204001,15,18,0.0,1.1303878320899738e-12,4.812729184377899,0.0591409190497343,0.1,0.0
0.1,1,0.0951000000000004,2025-06-26T19:34:33.204001,2025-06-26T19:34:56.212208,15,18,0.0,1.1303878320899738e-12,4.812729184377899,0.0591409190497343,0.1,0.0
0.1,2,0.09119999999999884,2025-06-26T19:34:56.212208,2025-06-26T19:35:18.613037,15,18,0.0,1.1303878320899738e-12,4.812729184377899,0.0591409190497343,0.1,0.0
0.1,0,0.09479999999999933,2025-06-26T19:38:47.621656,2025-06-26T19:39:05.413475,6,5,2.5352314267576515,5.121141308658145e-12,14.9999999999799,0.08953859999254273,9.831093872825164e-13,4.1568004505251934e-13
0.1,1,0.09570000000000078,2025-06-26T19:39:05.413870,2025-06-26T19:39:21.418737,6,5,2.5352314267576515,5.121141308658145e-12,14.9999999999799,0.08953859999254273,9.831093872825164e-13,4.1568004505251934e-13
0.1,2,0.09580000000000055,2025-06-26T19:39:21.418737,2025-06-26T19:39:36.416558,6,5,2.5352314267576515,5.121141308658145e-12,14.9999999999799,0.08953859999254273,9.831093872825164e-13,4.1568004505251934e-13
0.1,0,0.09600000000000009,2025-06-26T19:42:28.597042,2025-06-26T19:42:50.614462,5,5,1.8528517642486163e-07,5.689443396301539,13.22776704625064,0.09474633608897885,0.07275187091062206,5.194815313025789e-10
0.1,1,0.09600000000000009,2025-06-26T19:42:50.614829,2025-06-26T19:43:12.215050,5,5,1.8528517642486163e-07,5.689443396301539,13.22776704625064,0.09474633608897885,0.07275187091062206,5.194815313025789e-10
0.1,2,0.09609999999999985,2025-06-26T19:43:12.215050,2025-06-26T19:43:32.809008,5,5,1.8528517642486163e-07,5.689443396301539,13.22776704625064,0.09474633608897885,0.07275187091062206,5.194815313025789e-10
0.1,0,0.09579999999999878,2025-06-26T19:46:56.341258,2025-06-26T19:47:18.009943,5,5,8.655998272803835,2.0651664819635184e-15,14.999999999999993,0.010607968205679639,8.991257221227435e-05,1.375450189992305e-17
0.1,1,0.0962000000000014,2025-06-26T19:47:18.010325,2025-06-26T19:47:40.809985,5,5,8.655998272803835,2.0651664819635184e-15,14.999999999999993,0.010607968205679639,8.991257221227435e-05,1.375450189992305e-17
0.1,2,0.09629999999999939,2025-06-26T19:47:40.809985,2025-06-26T19:48:02.011227,5,5,8.655998272803835,2.0651664819635184e-15,14.999999999999993,0.010607968205679639,8.991257221227435e-05,1.375450189992305e-17
0.1,0,0.09619999999999962,2025-06-26T19:51:42.602643,2025-06-26T19:51:58.212125,7,5,2.585540102713106e-08,0.0,7.108915914560944,0.08809853800502562,0.09895707383693128,8.436382619115517e-13
0.1,1,0.09619999999999962,2025-06-26T19:51:58.212125,2025-06-26T19:52:16.023873,7,5,2.585540102713106e-08,0.0,7.108915914560944,0.08809853800502562,0.09895707383693128,8.436382619115517e-13
0.1,2,0.09600000000000009,2025-06-26T19:52:16.023873,2025-06-26T19:52:30.813671,7,5,2.585540102713106e-08,0.0,7.108915914560944,0.08809853800502562,0.09895707383693128,8.436382619115517e-13
0.1,0,0.09590000000000032,2025-06-26T19:55:42.257051,2025-06-26T19:56:05.620683,7,5,8.535037757531493,0.0,4.764163431742725,0.012576641770310232,0.02506723727025466,0.1
0.1,1,0.09600000000000009,2025-06-26T19:56:05.621476,2025-06-26T19:56:28.207178,7,5,8.535037757531493,0.0,4.764163431742725,0.012576641770310232,0.02506723727025466,0.1
0.1,2,0.09619999999999962,2025-06-26T19:56:28.207178,2025-06-26T19:56:51.412669,7,5,8.535037757531493,0.0,4.764163431742725,0.012576641770310232,0.02506723727025466,0.1
0.1,0,0.09439999999999849,2025-06-26T20:00:24.421193,2025-06-26T20:00:47.214026,16,21,9.018902440258838e-14,1.3991432971029877e-14,14.999999999999984,0.08102823620680778,1.1169917253267407e-16,0.09999999999999984
0.1,1,0.09450000000000003,2025-06-26T20:00:47.214026,2025-06-26T20:01:12.012467,16,21,9.018902440258838e-14,1.3991432971029877e-14,14.999999999999984,0.08102823620680778,1.1169917253267407e-16,0.09999999999999984
0.1,2,0.0951000000000004,2025-06-26T20:01:12.012831,2025-06-26T20:01:35.212288,16,21,9.018902440258838e-14,1.3991432971029877e-14,14.999999999999984,0.08102823620680778,1.1169917253267407e-16,0.09999999999999984
0.1,0,0.09570000000000078,2025-06-26T20:05:14.101839,2025-06-26T20:05:49.801576,11,5,9.526234258845088,12.586977909769729,8.463091832318378,0.04761490245118985,0.08703082678248704,0.0
0.1,1,0.09600000000000009,2025-06-26T20:05:49.816696,2025-06-26T20:06:25.215506,11,5,9.526234258845088,12.586977909769729,8.463091832318378,0.04761490245118985,0.08703082678248704,0.0
0.1,2,0.09570000000000078,2025-06-26T20:06:25.215506,2025-06-26T20:06:59.815137,11,5,9.526234258845088,12.586977909769729,8.463091832318378,0.04761490245118985,0.08703082678248704,0.0
0.1,0,0.09580000000000055,2025-06-26T20:10:45.767545,2025-06-26T20:11:15.220272,25,10,2.8249113516311013,4.569015537747853,15.0,0.059838027526674865,0.0,0.1
0.1,1,0.09549999999999947,2025-06-26T20:11:15.220272,2025-06-26T20:11:45.423829,25,10,2.8249113516311013,4.569015537747853,15.0,0.059838027526674865,0.0,0.1
0.1,2,0.09529999999999994,2025-06-26T20:11:45.423829,2025-06-26T20:12:16.218207,25,10,2.8249113516311013,4.569015537747853,15.0,0.059838027526674865,0.0,0.1
0.1,0,0.08050000000000068,2025-06-26T20:17:51.072994,2025-06-26T20:18:40.428639,26,5,5.2332043906637935,10.36369019490981,14.999999999999998,0.07781995864337947,0.06879389014198166,2.145704117719236e-18
0.1,1,0.0818999999999992,2025-06-26T20:18:40.428639,2025-06-26T20:19:22.831095,26,5,5.2332043906637935,10.36369019490981,14.999999999999998,0.07781995864337947,0.06879389014198166,2.145704117719236e-18
0.1,2,0.08389999999999986,2025-06-26T20:19:22.831095,2025-06-26T20:20:06.017114,26,5,5.2332043906637935,10.36369019490981,14.999999999999998,0.07781995864337947,0.06879389014198166,2.145704117719236e-18
0.1,0,0.08950000000000102,2025-06-26T20:22:32.396232,2025-06-26T20:22:46.431449,5,5,0.0,0.0,15.0,0.037518026641067403,0.0,0.0
0.1,1,0.09009999999999962,2025-06-26T20:22:46.431449,2025-06-26T20:22:59.031037,5,5,0.0,0.0,15.0,0.037518026641067403,0.0,0.0
0.1,2,0.09039999999999893,2025-06-26T20:22:59.031037,2025-06-26T20:23:12.221445,5,5,0.0,0.0,15.0,0.037518026641067403,0.0,0.0
0.1,0,0.09209999999999852,2025-06-26T20:27:03.754209,2025-06-26T20:27:35.220894,5,5,13.288909550379971,3.6301345044169517,10.666324635291316,0.01256501373716288,3.0481062158994273e-15,5.514712972830306e-16
0.1,1,0.09339999999999904,2025-06-26T20:27:35.220894,2025-06-26T20:28:07.422564,5,5,13.288909550379971,3.6301345044169517,10.666324635291316,0.01256501373716288,3.0481062158994273e-15,5.514712972830306e-16
0.1,2,0.09299999999999997,2025-06-26T20:28:07.422564,2025-06-26T20:28:37.625260,5,5,13.288909550379971,3.6301345044169517,10.666324635291316,0.01256501373716288,3.0481062158994273e-15,5.514712972830306e-16
0.1,0,0.09440000000000026,2025-06-26T20:33:20.173679,2025-06-26T20:33:48.031311,20,5,1.4977888187977744,4.71634175964936e-13,14.999999999999952,0.04940939948156717,0.00481173474627793,0.09999999999998228
0.1,1,0.09590000000000032,2025-06-26T20:33:48.031567,2025-06-26T20:34:10.223523,20,5,1.4977888187977744,4.71634175964936e-13,14.999999999999952,0.04940939948156717,0.00481173474627793,0.09999999999998228
0.1,2,0.0945999999999998,2025-06-26T20:34:10.223523,2025-06-26T20:34:33.231241,20,5,1.4977888187977744,4.71634175964936e-13,14.999999999999952,0.04940939948156717,0.00481173474627793,0.09999999999998228
0.1,0,0.09490000000000087,2025-06-26T20:37:57.597470,2025-06-26T20:38:11.829424,8,5,0.0,0.0,7.093563283686539,0.009903010896976837,0.0999999999985394,0.0
0.1,1,0.09549999999999947,2025-06-26T20:38:11.829424,2025-06-26T20:38:27.226590,8,5,0.0,0.0,7.093563283686539,0.009903010896976837,0.0999999999985394,0.0
0.1,2,0.09580000000000055,2025-06-26T20:38:27.226590,2025-06-26T20:38:43.039353,8,5,0.0,0.0,7.093563283686539,0.009903010896976837,0.0999999999985394,0.0
0.1,0,0.09600000000000009,2025-06-26T20:41:41.256737,2025-06-26T20:41:56.631279,6,5,1.238217790198011e-05,5.054511032793919e-05,4.161427085878119,0.0136368772733605,0.06082358565367736,0.09999987300389775
0.1,1,0.09549999999999947,2025-06-26T20:41:56.631279,2025-06-26T20:42:15.626185,6,5,1.238217790198011e-05,5.054511032793919e-05,4.161427085878119,0.0136368772733605,0.06082358565367736,0.09999987300389775
0.1,2,0.09610000000000163,2025-06-26T20:42:15.626435,2025-06-26T20:42:31.231040,6,5,1.238217790198011e-05,5.054511032793919e-05,4.161427085878119,0.0136368772733605,0.06082358565367736,0.09999987300389775
0.1,0,0.09469999999999956,2025-06-26T20:45:54.467030,2025-06-26T20:46:24.234018,5,5,8.635254199893849,7.907766781218678,15.0,0.09930122565816513,6.968131636411794e-18,8.343413618398638e-17
0.1,1,0.09479999999999933,2025-06-26T20:46:24.234018,2025-06-26T20:46:55.236569,5,5,8.635254199893849,7.907766781218678,15.0,0.09930122565816513,6.968131636411794e-18,8.343413618398638e-17
0.1,2,0.09529999999999994,2025-06-26T20:46:55.236962,2025-06-26T20:47:25.439208,5,5,8.635254199893849,7.907766781218678,15.0,0.09930122565816513,6.968131636411794e-18,8.343413618398638e-17
0.1,0,0.09569999999999901,2025-06-26T20:50:57.089295,2025-06-26T20:51:14.636787,12,13,5.0679895534950907e-14,9.3980134349875e-14,8.213390522868888,0.010714821771306858,0.09999999999999998,0.0999999999999988
0.1,1,0.09629999999999939,2025-06-26T20:51:14.637040,2025-06-26T20:51:33.231422,12,13,5.0679895534950907e-14,9.3980134349875e-14,8.213390522868888,0.010714821771306858,0.09999999999999998,0.0999999999999988
0.1,2,0.09649999999999892,2025-06-26T20:51:33.231422,2025-06-26T20:51:51.234527,12,13,5.0679895534950907e-14,9.3980134349875e-14,8.213390522868888,0.010714821771306858,0.09999999999999998,0.0999999999999988
0.1,0,0.09549999999999947,2025-06-26T20:56:13.440637,2025-06-26T20:56:40.217962,5,5,1.4817918810574544e-14,11.584582247320654,14.999999999999932,0.09938753762938601,2.9414139055944105e-16,0.09999999999999742
0.1,1,0.09569999999999901,2025-06-26T20:56:40.229219,2025-06-26T20:57:07.633871,5,5,1.4817918810574544e-14,11.584582247320654,14.999999999999932,0.09938753762938601,2.9414139055944105e-16,0.09999999999999742
0.1,2,0.09560000000000102,2025-06-26T20:57:07.633871,2025-06-26T20:57:34.239696,5,5,1.4817918810574544e-14,11.584582247320654,14.999999999999932,0.09938753762938601,2.9414139055944105e-16,0.09999999999999742
0.1,0,0.09649999999999892,2025-06-26T21:00:55.998253,2025-06-26T21:01:42.240374,22,15,5.491586284939543,18.354083033638336,5.95813133697949,0.027635441592220502,0.03044634109684366,5.0894018605552736e-15
0.1,1,0.09559999999999924,2025-06-26T21:01:42.240374,2025-06-26T21:02:29.630389,22,15,5.491586284939543,18.354083033638336,5.95813133697949,0.027635441592220502,0.03044634109684366,5.0894018605552736e-15
0.1,2,0.09560000000000102,2025-06-26T21:02:29.630389,2025-06-26T21:03:16.237933,22,15,5.491586284939543,18.354083033638336,5.95813133697949,0.027635441592220502,0.03044634109684366,5.0894018605552736e-15
0.1,0,0.09670000000000023,2025-06-26T21:07:20.307305,2025-06-26T21:07:56.838629,17,5,14.992042355878237,5.05374711556585e-15,12.007929626537399,0.03228591092309668,0.021343220453254874,5.9151841776856904e-18
0.1,1,0.09839999999999982,2025-06-26T21:07:56.838629,2025-06-26T21:08:31.646336,17,5,14.992042355878237,5.05374711556585e-15,12.007929626537399,0.03228591092309668,0.021343220453254874,5.9151841776856904e-18
0.1,2,0.09629999999999939,2025-06-26T21:08:31.646336,2025-06-26T21:09:07.844548,17,5,14.992042355878237,5.05374711556585e-15,12.007929626537399,0.03228591092309668,0.021343220453254874,5.9151841776856904e-18
0.1,0,0.09609999999999985,2025-06-26T21:13:06.835377,2025-06-26T21:13:53.643733,19,8,10.643703653659774,18.541581313634605,14.999999999999998,0.03729242892777706,4.3846915856449374e-17,1.0287098334986296e-17
0.1,1,0.09629999999999939,2025-06-26T21:13:53.643733,2025-06-26T21:14:40.234670,19,8,10.643703653659774,18.541581313634605,14.999999999999998,0.03729242892777706,4.3846915856449374e-17,1.0287098334986296e-17
0.1,2,0.09570000000000078,2025-06-26T21:14:40.234670,2025-06-26T21:15:26.234656,19,8,10.643703653659774,18.541581313634605,14.999999999999998,0.03729242892777706,4.3846915856449374e-17,1.0287098334986296e-17
0.1,0,0.09549999999999947,2025-06-26T21:18:51.347694,2025-06-26T21:19:09.644611,8,5,1.204765958430503,1.7948071460568563e-13,3.650850907178901,0.09209866706881212,0.06058872420382853,8.507557898107543e-17
0.1,1,0.09589999999999854,2025-06-26T21:19:09.644611,2025-06-26T21:19:29.438959,8,5,1.204765958430503,1.7948071460568563e-13,3.650850907178901,0.09209866706881212,0.06058872420382853,8.507557898107543e-17
0.1,2,0.09600000000000009,2025-06-26T21:19:29.438959,2025-06-26T21:19:48.849223,8,5,1.204765958430503,1.7948071460568563e-13,3.650850907178901,0.09209866706881212,0.06058872420382853,8.507557898107543e-17
0.1,0,0.09590000000000032,2025-06-26T21:23:43.295470,2025-06-26T21:24:23.038737,12,5,18.64374836093511,6.730632704286148,14.999999999999988,0.0372121153030014,2.4111428425894442e-17,0.09369060487613001
0.1,1,0.09570000000000078,2025-06-26T21:24:23.038737,2025-06-26T21:25:02.642678,12,5,18.64374836093511,6.730632704286148,14.999999999999988,0.0372121153030014,2.4111428425894442e-17,0.09369060487613001
0.1,2,0.09660000000000046,2025-06-26T21:25:02.643334,2025-06-26T21:25:42.438766,12,5,18.64374836093511,6.730632704286148,14.999999999999988,0.0372121153030014,2.4111428425894442e-17,0.09369060487613001
0.1,0,0.09469999999999956,2025-06-26T21:29:28.771328,2025-06-26T21:29:46.041524,11,5,1.201055936456783e-13,4.331204031852976e-14,12.337324067904326,0.09827746935777443,0.03592335965200302,0.07202194915689138
0.1,1,0.09550000000000125,2025-06-26T21:29:46.041780,2025-06-26T21:30:01.246672,11,5,1.201055936456783e-13,4.331204031852976e-14,12.337324067904326,0.09827746935777443,0.03592335965200302,0.07202194915689138
0.1,2,0.09629999999999939,2025-06-26T21:30:01.246672,2025-06-26T21:30:16.851827,11,5,1.201055936456783e-13,4.331204031852976e-14,12.337324067904326,0.09827746935777443,0.03592335965200302,0.07202194915689138
0.1,0,0.09609999999999985,2025-06-26T21:33:58.137806,2025-06-26T21:34:38.441666,13,8,23.898866577546052,1.6917401021220996e-14,10.49519550323274,0.009379601002304215,0.051412443028203914,0.0365593405901317
0.1,1,0.09589999999999854,2025-06-26T21:34:38.441923,2025-06-26T21:35:18.845244,13,8,23.898866577546052,1.6917401021220996e-14,10.49519550323274,0.009379601002304215,0.051412443028203914,0.0365593405901317
0.1,2,0.09629999999999939,2025-06-26T21:35:18.845495,2025-06-26T21:35:59.248489,13,8,23.898866577546052,1.6917401021220996e-14,10.49519550323274,0.009379601002304215,0.051412443028203914,0.0365593405901317
0.1,0,0.09499999999999886,2025-06-26T21:39:59.801391,2025-06-26T21:40:23.641754,5,14,4.862188421477442,1.12499419299477e-10,6.9358060833239925,0.08629258216066299,0.09999999999997665,5.69092625326567e-14
0.1,1,0.09550000000000125,2025-06-26T21:40:23.653274,2025-06-26T21:40:46.853167,5,14,4.862188421477442,1.12499419299477e-10,6.9358060833239925,0.08629258216066299,0.09999999999997665,5.69092625326567e-14
0.1,2,0.0948999999999991,2025-06-26T21:40:46.853888,2025-06-26T21:41:09.253614,5,14,4.862188421477442,1.12499419299477e-10,6.9358060833239925,0.08629258216066299,0.09999999999997665,5.69092625326567e-14
0.1,0,0.09419999999999895,2025-06-26T21:46:30.397960,2025-06-26T21:47:02.428899,9,5,11.600261618814997,1.4176658761245424e-13,10.809384147357882,0.04152956790894501,0.058503263474050826,0.023234207424622386
0.1,1,0.09619999999999962,2025-06-26T21:47:02.444594,2025-06-26T21:47:29.449187,9,5,11.600261618814997,1.4176658761245424e-13,10.809384147357882,0.04152956790894501,0.058503263474050826,0.023234207424622386
0.1,2,0.09590000000000032,2025-06-26T21:47:29.449443,2025-06-26T21:47:58.644452,9,5,11.600261618814997,1.4176658761245424e-13,10.809384147357882,0.04152956790894501,0.058503263474050826,0.023234207424622386
0.1,0,0.09609999999999985,2025-06-26T21:52:04.453159,2025-06-26T21:52:29.044358,25,8,4.8953342861688265,9.812185970161373e-11,9.384198928530445,0.020619442937698337,1.2487869678008037e-13,3.111191571974859e-14
0.1,1,0.0968,2025-06-26T21:52:29.044358,2025-06-26T21:52:53.251305,25,8,4.8953342861688265,9.812185970161373e-11,9.384198928530445,0.020619442937698337,1.2487869678008037e-13,3.111191571974859e-14
0.1,2,0.09659999999999869,2025-06-26T21:52:53.251305,2025-06-26T21:53:16.850728,25,8,4.8953342861688265,9.812185970161373e-11,9.384198928530445,0.020619442937698337,1.2487869678008037e-13,3.111191571974859e-14
0.1,0,0.0965000000000007,2025-06-26T21:56:17.498312,2025-06-26T21:56:32.455133,8,8,8.961833271374479e-11,9.491775862221052e-11,7.736553257922637,0.008030942680984168,3.422934680784955e-14,4.469351049144792e-12
0.1,1,0.09629999999999939,2025-06-26T21:56:32.455133,2025-06-26T21:56:47.052906,8,8,8.961833271374479e-11,9.491775862221052e-11,7.736553257922637,0.008030942680984168,3.422934680784955e-14,4.469351049144792e-12
0.1,2,0.09619999999999962,2025-06-26T21:56:47.052906,2025-06-26T21:57:01.842813,8,8,8.961833271374479e-11,9.491775862221052e-11,7.736553257922637,0.008030942680984168,3.422934680784955e-14,4.469351049144792e-12
0.1,0,0.09580000000000055,2025-06-26T22:01:37.969354,2025-06-26T22:02:06.043297,17,15,5.184624023205485,3.7025708335510505,2.878963419154665,0.021276946034459412,1.1311340437226616e-15,0.1
0.1,1,0.09630000000000116,2025-06-26T22:02:06.043630,2025-06-26T22:02:33.847943,17,15,5.184624023205485,3.7025708335510505,2.878963419154665,0.021276946034459412,1.1311340437226616e-15,0.1
0.1,2,0.09609999999999985,2025-06-26T22:02:33.848735,2025-06-26T22:03:03.043571,17,15,5.184624023205485,3.7025708335510505,2.878963419154665,0.021276946034459412,1.1311340437226616e-15,0.1
0.1,0,0.07810000000000095,2025-06-26T22:10:06.377551,2025-06-26T22:10:26.057941,10,12,0.0,4.544373026595161,1.6692114077792335,0.012685415098241793,0.0,0.0
0.1,1,0.08290000000000042,2025-06-26T22:10:26.058626,2025-06-26T22:10:43.446861,10,12,0.0,4.544373026595161,1.6692114077792335,0.012685415098241793,0.0,0.0
0.1,2,0.08610000000000007,2025-06-26T22:10:43.446861,2025-06-26T22:11:01.046705,10,12,0.0,4.544373026595161,1.6692114077792335,0.012685415098241793,0.0,0.0
0.1,0,0.08779999999999966,2025-06-26T22:14:43.205591,2025-06-26T22:15:10.655567,10,5,7.063527086157768,0.0,1.6319252369384016,0.0238892657594826,0.051969429004388536,0.1
0.1,1,0.08869999999999933,2025-06-26T22:15:10.655818,2025-06-26T22:15:36.445878,10,5,7.063527086157768,0.0,1.6319252369384016,0.0238892657594826,0.051969429004388536,0.1
0.1,2,0.08980000000000032,2025-06-26T22:15:36.445878,2025-06-26T22:16:01.660391,10,5,7.063527086157768,0.0,1.6319252369384016,0.0238892657594826,0.051969429004388536,0.1
0.1,0,0.09130000000000038,2025-06-26T22:20:22.619120,2025-06-26T22:20:41.047339,5,5,1.4256754367195608,6.096142759828902e-13,10.910938977709659,0.00978501870164049,0.027138549893490835,0.06966563742358249
0.1,1,0.09190000000000076,2025-06-26T22:20:41.047339,2025-06-26T22:20:56.060741,5,5,1.4256754367195608,6.096142759828902e-13,10.910938977709659,0.00978501870164049,0.027138549893490835,0.06966563742358249
0.1,2,0.0923999999999996,2025-06-26T22:20:56.060741,2025-06-26T22:21:13.648402,5,5,1.4256754367195608,6.096142759828902e-13,10.910938977709659,0.00978501870164049,0.027138549893490835,0.06966563742358249
0.1,0,0.09229999999999983,2025-06-26T22:25:45.325938,2025-06-26T22:26:08.462230,15,7,5.808116445907825,0.0,7.0928010837375455,0.05335168820133521,0.07973066311069207,0.0
0.1,1,0.0934999999999988,2025-06-26T22:26:08.462230,2025-06-26T22:26:30.255085,15,7,5.808116445907825,0.0,7.0928010837375455,0.05335168820133521,0.07973066311069207,0.0
0.1,2,0.09399999999999942,2025-06-26T22:26:30.255085,2025-06-26T22:26:53.038982,15,7,5.808116445907825,0.0,7.0928010837375455,0.05335168820133521,0.07973066311069207,0.0
0.1,0,0.09470000000000134,2025-06-26T22:30:42.370086,2025-06-26T22:31:11.255409,20,14,6.240377340843658,3.0523656416621487,7.140051425044232,0.032920958755135225,1.7024853714510193e-16,0.09999999999999894
0.1,1,0.0945999999999998,2025-06-26T22:31:11.255409,2025-06-26T22:31:40.850567,20,14,6.240377340843658,3.0523656416621487,7.140051425044232,0.032920958755135225,1.7024853714510193e-16,0.09999999999999894
0.1,2,0.0945999999999998,2025-06-26T22:31:40.850567,2025-06-26T22:32:09.454559,20,14,6.240377340843658,3.0523656416621487,7.140051425044232,0.032920958755135225,1.7024853714510193e-16,0.09999999999999894
0.1,0,0.09549999999999947,2025-06-26T22:35:23.154469,2025-06-26T22:35:58.860011,16,26,11.173694440582388,3.0588370557160376,9.130082654997345,0.018687667458567165,1.6364891136382125e-15,0.09999999999999813
0.1,1,0.09520000000000017,2025-06-26T22:35:58.860756,2025-06-26T22:36:36.050209,16,26,11.173694440582388,3.0588370557160376,9.130082654997345,0.018687667458567165,1.6364891136382125e-15,0.09999999999999813
0.1,2,0.09549999999999947,2025-06-26T22:36:36.050209,2025-06-26T22:37:13.655460,16,26,11.173694440582388,3.0588370557160376,9.130082654997345,0.018687667458567165,1.6364891136382125e-15,0.09999999999999813
0.1,0,0.09529999999999994,2025-06-26T22:40:28.542246,2025-06-26T22:40:46.656259,13,5,1.600939213681349e-07,1.7129627260570273e-07,4.262321717196047,0.007262802727914793,0.09893567067421558,0.07395871069176056
0.1,1,0.09570000000000078,2025-06-26T22:40:46.656259,2025-06-26T22:41:04.260005,13,5,1.600939213681349e-07,1.7129627260570273e-07,4.262321717196047,0.007262802727914793,0.09893567067421558,0.07395871069176056
0.1,2,0.09570000000000078,2025-06-26T22:41:04.260005,2025-06-26T22:41:21.064614,13,5,1.600939213681349e-07,1.7129627260570273e-07,4.262321717196047,0.007262802727914793,0.09893567067421558,0.07395871069176056
0.1,0,0.09469999999999956,2025-06-26T22:45:00.654681,2025-06-26T22:45:13.461197,7,9,6.648724271072994e-12,4.025764810471179e-12,11.458449002680256,0.0037439859455461744,0.0,0.0
0.1,1,0.09440000000000026,2025-06-26T22:45:13.461197,2025-06-26T22:45:27.659107,7,9,6.648724271072994e-12,4.025764810471179e-12,11.458449002680256,0.0037439859455461744,0.0,0.0
0.1,2,0.0948000000000011,2025-06-26T22:45:27.659107,2025-06-26T22:45:41.665297,7,9,6.648724271072994e-12,4.025764810471179e-12,11.458449002680256,0.0037439859455461744,0.0,0.0
0.1,0,0.09580000000000055,2025-06-26T22:49:26.440098,2025-06-26T22:49:49.855719,17,5,0.0,7.57746044177526,15.0,0.010039098835082517,0.0,0.0
0.1,1,0.09619999999999962,2025-06-26T22:49:49.856073,2025-06-26T22:50:12.863674,17,5,0.0,7.57746044177526,15.0,0.010039098835082517,0.0,0.0
0.1,2,0.09770000000000145,2025-06-26T22:50:12.864106,2025-06-26T22:50:36.255168,17,5,0.0,7.57746044177526,15.0,0.010039098835082517,0.0,0.0
0.1,0,0.09500000000000064,2025-06-26T22:54:46.357922,2025-06-26T22:55:03.456471,5,5,3.000018152244653,1.6903163928904639e-13,7.619756789139257,0.08480516282588735,0.02693599316420005,1.473160890890568e-16
0.1,1,0.09529999999999994,2025-06-26T22:55:03.456727,2025-06-26T22:55:23.266573,5,5,3.000018152244653,1.6903163928904639e-13,7.619756789139257,0.08480516282588735,0.02693599316420005,1.473160890890568e-16
0.1,2,0.09609999999999985,2025-06-26T22:55:23.267021,2025-06-26T22:55:41.461692,5,5,3.000018152244653,1.6903163928904639e-13,7.619756789139257,0.08480516282588735,0.02693599316420005,1.473160890890568e-16
0.1,0,0.09419999999999895,2025-06-26T23:01:25.777280,2025-06-26T23:01:57.866633,27,13,0.0,0.0,2.901390860341557,0.0957211844805767,0.0,0.1
0.1,1,0.09520000000000017,2025-06-26T23:01:57.866979,2025-06-26T23:02:28.053227,27,13,0.0,0.0,2.901390860341557,0.0957211844805767,0.0,0.1
0.1,2,0.09600000000000009,2025-06-26T23:02:28.053227,2025-06-26T23:02:55.857805,27,13,0.0,0.0,2.901390860341557,0.0957211844805767,0.0,0.1
0.1,0,0.09580000000000055,2025-06-26T23:06:49.375857,2025-06-26T23:07:05.057794,6,5,0.0,1.8571862577631564e-14,6.710341505742052,0.005644719019608564,0.06082620396946442,0.09999999999999942
0.1,1,0.09559999999999924,2025-06-26T23:07:05.057794,2025-06-26T23:07:21.254452,6,5,0.0,1.8571862577631564e-14,6.710341505742052,0.005644719019608564,0.06082620396946442,0.09999999999999942
0.1,2,0.09600000000000009,2025-06-26T23:07:21.254452,2025-06-26T23:07:36.060106,6,5,0.0,1.8571862577631564e-14,6.710341505742052,0.005644719019608564,0.06082620396946442,0.09999999999999942
